activity_id,assay_chembl_id,document_chembl_id,molecule_chembl_id,standard_type,standard_units,standard_value,type,units,value
121735,CHEMBL683041,CHEMBL1135208,CHEMBL31965,IC50,nM,74.0,IC50,uM,0.074
122056,CHEMBL673925,CHEMBL1134843,CHEMBL344486,IC50,nM,2.7,IC50 app,nM,2.7
122057,CHEMBL677216,CHEMBL1134843,CHEMBL344486,IC50,nM,64.0,IC50,nM,64.0
122059,CHEMBL673925,CHEMBL1134843,CHEMBL138940,IC50,nM,0.61,IC50 app,nM,0.61
122060,CHEMBL677216,CHEMBL1134843,CHEMBL138940,IC50,nM,14.0,IC50,nM,14.0
122062,CHEMBL677213,CHEMBL1134843,CHEMBL138940,IC50,nM,14.0,IC50,nM,14.0
122505,CHEMBL680020,CHEMBL1131066,CHEMBL112706,IC50,nM,,IC50,uM,
122509,CHEMBL680019,CHEMBL1131066,CHEMBL321193,IC50,nM,150.0,IC50,uM,0.15
122513,CHEMBL680019,CHEMBL1131066,CHEMBL419022,IC50,nM,700.0,IC50,uM,0.7
122535,CHEMBL679947,CHEMBL1130057,CHEMBL53426,IC50,nM,0.25,IC50,nM,0.25
122536,CHEMBL680026,CHEMBL1130057,CHEMBL53426,IC50,nM,5.1,IC50,nM,5.1
122537,CHEMBL680030,CHEMBL1130057,CHEMBL53711,IC50,nM,2.6,IC50,nM,2.6
122538,CHEMBL680031,CHEMBL1130057,CHEMBL53711,IC50,nM,12.0,IC50,nM,12.0
123349,CHEMBL673925,CHEMBL1134843,CHEMBL344177,IC50,nM,0.69,IC50 app,nM,0.69
123350,CHEMBL677216,CHEMBL1134843,CHEMBL344177,IC50,nM,20.0,IC50,nM,20.0
123352,CHEMBL673925,CHEMBL1134843,CHEMBL136178,IC50,nM,1.2,IC50 app,nM,1.2
123353,CHEMBL677216,CHEMBL1134843,CHEMBL136178,IC50,nM,1039.0,IC50,nM,1039.0
123355,CHEMBL673925,CHEMBL1134843,CHEMBL136511,IC50,nM,1.4,IC50 app,nM,1.4
123356,CHEMBL677216,CHEMBL1134843,CHEMBL136511,IC50,nM,2.7,IC50,nM,2.7
123751,CHEMBL680020,CHEMBL1131066,CHEMBL320339,IC50,nM,,IC50,uM,
123785,CHEMBL679947,CHEMBL1130057,CHEMBL416307,IC50,nM,3.0,IC50,nM,3.0
124275,CHEMBL677391,CHEMBL1127560,CHEMBL64165,IC50,nM,100000.0,IC50,uM,100.0
124308,CHEMBL676146,CHEMBL1127084,CHEMBL130116,IC50,nM,20000.0,IC50,uM,20.0
124325,CHEMBL679549,CHEMBL1127678,CHEMBL44,IC50,nM,1000.0,IC50,uM,1.0
124595,CHEMBL673925,CHEMBL1134843,CHEMBL136102,IC50,nM,1.45,IC50 app,nM,1.45
124596,CHEMBL677216,CHEMBL1134843,CHEMBL136102,IC50,nM,193.0,IC50,nM,193.0
124598,CHEMBL673925,CHEMBL1134843,CHEMBL336264,IC50,nM,0.43,IC50 app,nM,0.43
124599,CHEMBL677216,CHEMBL1134843,CHEMBL336264,IC50,nM,500.0,IC50,nM,500.0
125063,CHEMBL680019,CHEMBL1131066,CHEMBL104153,IC50,nM,220.0,IC50,uM,0.22
125108,CHEMBL680030,CHEMBL1130057,CHEMBL53156,IC50,nM,3.1,IC50,nM,3.1
125109,CHEMBL680031,CHEMBL1130057,CHEMBL53156,IC50,nM,20.0,IC50,nM,20.0
125565,CHEMBL683041,CHEMBL1135208,CHEMBL95774,IC50,nM,80.0,IC50,uM,0.08
125659,CHEMBL676146,CHEMBL1127084,CHEMBL130893,IC50,nM,10000.0,IC50,uM,10.0
125663,CHEMBL676146,CHEMBL1127084,CHEMBL129907,IC50,nM,20000.0,IC50,uM,20.0
125665,CHEMBL676146,CHEMBL1127084,CHEMBL131653,IC50,nM,9000.0,IC50,uM,9.0
125676,CHEMBL679549,CHEMBL1127678,CHEMBL268868,IC50,nM,300.0,IC50,uM,0.3
125682,CHEMBL621149,CHEMBL1127678,CHEMBL268868,IC50,nM,4500.0,IC50,uM,4.5
125685,CHEMBL679549,CHEMBL1127678,CHEMBL7352,IC50,nM,50000.0,IC50,uM,50.0
125689,CHEMBL621149,CHEMBL1127678,CHEMBL7352,IC50,nM,100000.0,IC50,uM,100.0
125800,CHEMBL679549,CHEMBL1127678,CHEMBL7775,IC50,nM,8700.0,IC50,uM,8.7
125805,CHEMBL621149,CHEMBL1127678,CHEMBL7775,IC50,nM,100000.0,IC50,uM,100.0
125815,CHEMBL679549,CHEMBL1127678,CHEMBL8222,IC50,nM,100000.0,IC50,uM,100.0
126489,CHEMBL680030,CHEMBL1130057,CHEMBL53711,IC50,nM,0.006,IC50,nM,0.006
126490,CHEMBL680031,CHEMBL1130057,CHEMBL53711,IC50,nM,21.0,IC50,nM,21.0
127172,CHEMBL677391,CHEMBL1127560,CHEMBL60200,IC50,nM,100000.0,IC50,uM,100.0
127175,CHEMBL677391,CHEMBL1127560,CHEMBL61119,IC50,nM,5300.0,IC50,uM,5.3
127318,CHEMBL677391,CHEMBL1127560,CHEMBL64231,IC50,nM,100000.0,IC50,uM,100.0
127421,CHEMBL673925,CHEMBL1134843,CHEMBL335440,IC50,nM,93.5,IC50 app,nM,93.5
127736,CHEMBL680019,CHEMBL1131066,CHEMBL50647,IC50,nM,220.0,IC50,uM,0.22
127740,CHEMBL680019,CHEMBL1131066,CHEMBL320705,IC50,nM,66.0,IC50,uM,0.066
127787,CHEMBL679947,CHEMBL1130057,CHEMBL51228,IC50,nM,2.3,IC50,nM,2.3
128253,CHEMBL676147,CHEMBL1127084,CHEMBL130117,IC50,nM,10000.0,IC50,uM,10.0
128255,CHEMBL676146,CHEMBL1127084,CHEMBL129930,IC50,nM,9500.0,IC50,uM,9.5
128843,CHEMBL680019,CHEMBL1131066,CHEMBL48172,IC50,nM,5000.0,IC50,uM,5.0
128847,CHEMBL680019,CHEMBL1131066,CHEMBL113863,IC50,nM,1000.0,IC50,uM,1.0
129395,CHEMBL683041,CHEMBL1135208,CHEMBL553,IC50,nM,1450.0,IC50,uM,1.45
129504,CHEMBL677391,CHEMBL1127560,CHEMBL62699,IC50,nM,100000.0,IC50,uM,100.0
129764,CHEMBL673925,CHEMBL1134843,CHEMBL92086,IC50,nM,1.2,IC50 app,nM,1.2
129765,CHEMBL677216,CHEMBL1134843,CHEMBL92086,IC50,nM,16.0,IC50,nM,16.0
130156,CHEMBL680019,CHEMBL1131066,CHEMBL109631,IC50,nM,190.0,IC50,uM,0.19
130236,CHEMBL680030,CHEMBL1130057,CHEMBL52015,IC50,nM,84.0,IC50,nM,84.0
130237,CHEMBL680030,CHEMBL1130057,CHEMBL53796,IC50,nM,9.6,IC50,nM,9.6
130238,CHEMBL680031,CHEMBL1130057,CHEMBL53796,IC50,nM,32.0,IC50,nM,32.0
130239,CHEMBL680030,CHEMBL1130057,CHEMBL51853,IC50,nM,0.13,IC50,nM,0.13
130240,CHEMBL680031,CHEMBL1130057,CHEMBL51853,IC50,nM,16.0,IC50,nM,16.0
130896,CHEMBL677391,CHEMBL1127560,CHEMBL294205,IC50,nM,100000.0,IC50,uM,100.0
130899,CHEMBL677391,CHEMBL1127560,CHEMBL293913,IC50,nM,44000.0,IC50,uM,44.0
130926,CHEMBL676146,CHEMBL1127084,CHEMBL133283,IC50,nM,10000.0,IC50,uM,10.0
130930,CHEMBL679549,CHEMBL1127678,CHEMBL7914,IC50,nM,2500.0,IC50,uM,2.5
130935,CHEMBL621149,CHEMBL1127678,CHEMBL7914,IC50,nM,4500.0,IC50,uM,4.5
130938,CHEMBL679549,CHEMBL1127678,CHEMBL7929,IC50,nM,50000.0,IC50,uM,50.0
130941,CHEMBL621149,CHEMBL1127678,CHEMBL7929,IC50,nM,100000.0,IC50,uM,100.0
131068,CHEMBL673925,CHEMBL1134843,CHEMBL334801,IC50,nM,1.1,IC50 app,nM,1.1
131069,CHEMBL677216,CHEMBL1134843,CHEMBL334801,IC50,nM,57.0,IC50,nM,57.0
131071,CHEMBL679948,CHEMBL1134843,CHEMBL334801,IC50,nM,57.0,IC50,nM,57.0
131441,CHEMBL680019,CHEMBL1131066,CHEMBL111618,IC50,nM,5000.0,IC50,uM,5.0
131445,CHEMBL680019,CHEMBL1131066,CHEMBL325589,IC50,nM,510.0,IC50,uM,0.51
132037,CHEMBL683041,CHEMBL1135208,CHEMBL99024,IC50,nM,1040.0,IC50,uM,1.04
132094,CHEMBL677391,CHEMBL1127560,CHEMBL59812,IC50,nM,20000.0,IC50,uM,20.0
132136,CHEMBL676146,CHEMBL1127084,CHEMBL130337,IC50,nM,10000.0,IC50,uM,10.0
132358,CHEMBL673925,CHEMBL1134843,CHEMBL434828,IC50,nM,9.1,IC50 app,nM,9.1
132359,CHEMBL677216,CHEMBL1134843,CHEMBL434828,IC50,nM,77.0,IC50,nM,77.0
132779,CHEMBL680019,CHEMBL1131066,CHEMBL49596,IC50,nM,5600.0,IC50,uM,5.6
132844,CHEMBL680030,CHEMBL1130057,CHEMBL50519,IC50,nM,4.3,IC50,nM,4.3
133312,CHEMBL677391,CHEMBL1127560,CHEMBL63455,IC50,nM,100000.0,IC50,uM,100.0
133314,CHEMBL677391,CHEMBL1127560,CHEMBL293250,IC50,nM,40500.0,IC50,uM,40.5
133316,CHEMBL677391,CHEMBL1127560,CHEMBL62701,IC50,nM,22300.0,IC50,uM,22.3
133541,CHEMBL673925,CHEMBL1134843,CHEMBL51659,IC50,nM,0.91,IC50 app,nM,0.91
133542,CHEMBL677216,CHEMBL1134843,CHEMBL51659,IC50,nM,3.4,IC50,nM,3.4
133544,CHEMBL673925,CHEMBL1134843,CHEMBL135142,IC50,nM,1.75,IC50 app,nM,1.75
133545,CHEMBL677216,CHEMBL1134843,CHEMBL135142,IC50,nM,35.0,IC50,nM,35.0
133547,CHEMBL673925,CHEMBL1134843,CHEMBL343722,IC50,nM,1.6,IC50 app,nM,1.6
133548,CHEMBL677216,CHEMBL1134843,CHEMBL343722,IC50,nM,120.0,IC50,nM,120.0
133984,CHEMBL680019,CHEMBL1131066,CHEMBL448154,IC50,nM,490.0,IC50,uM,0.49
134564,CHEMBL677391,CHEMBL1127560,CHEMBL303127,IC50,nM,100000.0,IC50,uM,100.0
135131,CHEMBL680019,CHEMBL1131066,CHEMBL50470,IC50,nM,1400.0,IC50,uM,1.4
135135,CHEMBL680019,CHEMBL1131066,CHEMBL104244,IC50,nM,210.0,IC50,uM,0.21
135211,CHEMBL679947,CHEMBL1130057,CHEMBL53777,IC50,nM,0.95,IC50,nM,0.95
135212,CHEMBL680026,CHEMBL1130057,CHEMBL53777,IC50,nM,22.0,IC50,nM,22.0
135765,CHEMBL677391,CHEMBL1127560,CHEMBL293889,IC50,nM,4300.0,IC50,uM,4.3
135767,CHEMBL677391,CHEMBL1127560,CHEMBL61278,IC50,nM,100000.0,IC50,uM,100.0
135801,CHEMBL679549,CHEMBL1127678,CHEMBL267869,IC50,nM,100000.0,IC50,uM,100.0
136079,CHEMBL673925,CHEMBL1134843,CHEMBL140561,IC50,nM,2.4,IC50 app,nM,2.4
136080,CHEMBL677216,CHEMBL1134843,CHEMBL140561,IC50,nM,108.0,IC50,nM,108.0
136082,CHEMBL679948,CHEMBL1134843,CHEMBL140561,IC50,nM,108.0,IC50,nM,108.0
136084,CHEMBL673925,CHEMBL1134843,CHEMBL345077,IC50,nM,4.6,IC50 app,nM,4.6
136085,CHEMBL677216,CHEMBL1134843,CHEMBL345077,IC50,nM,340.0,IC50,nM,340.0
136425,CHEMBL680019,CHEMBL1131066,CHEMBL107472,IC50,nM,7500.0,IC50,uM,7.5
136429,CHEMBL680019,CHEMBL1131066,CHEMBL326041,IC50,nM,5000.0,IC50,uM,5.0
136433,CHEMBL680019,CHEMBL1131066,CHEMBL111247,IC50,nM,5000.0,IC50,uM,5.0
137102,CHEMBL673925,CHEMBL1134843,CHEMBL139044,IC50,nM,1.1,IC50 app,nM,1.1
137103,CHEMBL677216,CHEMBL1134843,CHEMBL139044,IC50,nM,27.0,IC50,nM,27.0
137105,CHEMBL673925,CHEMBL1134843,CHEMBL139095,IC50,nM,0.76,IC50 app,nM,0.76
137106,CHEMBL677216,CHEMBL1134843,CHEMBL139095,IC50,nM,2.4,IC50,nM,2.4
137440,CHEMBL680020,CHEMBL1131066,CHEMBL324543,IC50,nM,,IC50,uM,
137444,CHEMBL680019,CHEMBL1131066,CHEMBL113070,IC50,nM,80.0,IC50,uM,0.08
137448,CHEMBL680020,CHEMBL1131066,CHEMBL109725,IC50,nM,,IC50,uM,
137455,CHEMBL680019,CHEMBL1131066,CHEMBL104779,IC50,nM,910.0,IC50,uM,0.91
138225,CHEMBL677391,CHEMBL1127560,CHEMBL64781,IC50,nM,100000.0,IC50,uM,100.0
138233,CHEMBL676146,CHEMBL1127084,CHEMBL319620,IC50,nM,92000.0,IC50,uM,92.0
138375,CHEMBL679549,CHEMBL1127678,CHEMBL266255,IC50,nM,100000.0,IC50,uM,100.0
138492,CHEMBL673925,CHEMBL1134843,CHEMBL134371,IC50,nM,0.37,IC50 app,nM,0.37
138493,CHEMBL677216,CHEMBL1134843,CHEMBL134371,IC50,nM,500.0,IC50,nM,500.0
138953,CHEMBL680019,CHEMBL1131066,CHEMBL301612,IC50,nM,260.0,IC50,uM,0.26
139013,CHEMBL680030,CHEMBL1130057,CHEMBL52765,IC50,nM,0.78,IC50,nM,0.78
139014,CHEMBL680030,CHEMBL1130057,CHEMBL50344,IC50,nM,11.0,IC50,nM,11.0
139390,CHEMBL677391,CHEMBL1127560,CHEMBL293251,IC50,nM,11400.0,IC50,uM,11.4
139392,CHEMBL677391,CHEMBL1127560,CHEMBL294341,IC50,nM,100000.0,IC50,uM,100.0
139395,CHEMBL677391,CHEMBL1127560,CHEMBL60472,IC50,nM,3600.0,IC50,uM,3.6
139439,CHEMBL676146,CHEMBL1127084,CHEMBL131407,IC50,nM,20000.0,IC50,uM,20.0
139593,CHEMBL673925,CHEMBL1134843,CHEMBL342828,IC50,nM,0.56,IC50 app,nM,0.56
139594,CHEMBL677216,CHEMBL1134843,CHEMBL342828,IC50,nM,14.0,IC50,nM,14.0
139596,CHEMBL677213,CHEMBL1134843,CHEMBL342828,IC50,nM,14.0,IC50,nM,14.0
139961,CHEMBL680019,CHEMBL1131066,CHEMBL299194,IC50,nM,8700.0,IC50,uM,8.7
139965,CHEMBL680019,CHEMBL1131066,CHEMBL323699,IC50,nM,5000.0,IC50,uM,5.0
140014,CHEMBL679947,CHEMBL1130057,CHEMBL54067,IC50,nM,35.0,IC50,nM,35.0
140478,CHEMBL677391,CHEMBL1127560,CHEMBL291359,IC50,nM,9900.0,IC50,uM,9.9
140517,CHEMBL676146,CHEMBL1127084,CHEMBL335074,IC50,nM,10000.0,IC50,uM,10.0
141071,CHEMBL680019,CHEMBL1131066,CHEMBL109296,IC50,nM,4500.0,IC50,uM,4.5
141079,CHEMBL680019,CHEMBL1131066,CHEMBL111339,IC50,nM,480.0,IC50,uM,0.48
141112,CHEMBL680030,CHEMBL1130057,CHEMBL52197,IC50,nM,30.0,IC50,nM,30.0
142383,CHEMBL680019,CHEMBL1131066,CHEMBL109525,IC50,nM,50000.0,IC50,uM,50.0
142994,CHEMBL679549,CHEMBL1127678,CHEMBL7939,IC50,nM,700.0,IC50,uM,0.7
142999,CHEMBL621149,CHEMBL1127678,CHEMBL7939,IC50,nM,2200.0,IC50,uM,2.2
143002,CHEMBL679549,CHEMBL1127678,CHEMBL8163,IC50,nM,50000.0,IC50,uM,50.0
143005,CHEMBL679549,CHEMBL1127678,CHEMBL8095,IC50,nM,2000.0,IC50,uM,2.0
143010,CHEMBL621149,CHEMBL1127678,CHEMBL8095,IC50,nM,18000.0,IC50,uM,18.0
143066,CHEMBL679549,CHEMBL1127678,CHEMBL268441,IC50,nM,50000.0,IC50,uM,50.0
143069,CHEMBL621149,CHEMBL1127678,CHEMBL268441,IC50,nM,50000.0,IC50,uM,50.0
143211,CHEMBL673925,CHEMBL1134843,CHEMBL345109,IC50,nM,0.44,IC50 app,nM,0.44
143212,CHEMBL677216,CHEMBL1134843,CHEMBL345109,IC50,nM,59.0,IC50,nM,59.0
143214,CHEMBL679948,CHEMBL1134843,CHEMBL345109,IC50,nM,59.0,IC50,nM,59.0
143687,CHEMBL680020,CHEMBL1131066,CHEMBL110905,IC50,nM,,IC50,uM,
144108,CHEMBL683041,CHEMBL1135208,CHEMBL607707,IC50,nM,83.0,IC50,uM,0.083
144215,CHEMBL677391,CHEMBL1127560,CHEMBL293986,IC50,nM,100000.0,IC50,uM,100.0
144234,CHEMBL679549,CHEMBL1127678,CHEMBL8223,IC50,nM,50000.0,IC50,uM,50.0
144239,CHEMBL679549,CHEMBL1127678,CHEMBL8036,IC50,nM,50000.0,IC50,uM,50.0
144242,CHEMBL621149,CHEMBL1127678,CHEMBL8036,IC50,nM,50000.0,IC50,uM,50.0
144667,CHEMBL680019,CHEMBL1131066,CHEMBL332269,IC50,nM,4400.0,IC50,uM,4.4
144687,CHEMBL680030,CHEMBL1130057,CHEMBL300217,IC50,nM,7.6,IC50,nM,7.6
144688,CHEMBL680031,CHEMBL1130057,CHEMBL300217,IC50,nM,53.0,IC50,nM,53.0
144689,CHEMBL680030,CHEMBL1130057,CHEMBL53753,IC50,nM,0.008,IC50,nM,0.008
144690,CHEMBL680031,CHEMBL1130057,CHEMBL53753,IC50,nM,15.0,IC50,nM,15.0
161214,CHEMBL677888,CHEMBL1135763,CHEMBL300936,IC50,nM,25000.0,IC50,nM,25000.0
182065,CHEMBL677888,CHEMBL1135763,CHEMBL428690,IC50,nM,7600.0,IC50,nM,7600.0
183887,CHEMBL674106,CHEMBL1146682,CHEMBL14932,IC50,nM,98.0,IC50,nM,98.0
184317,CHEMBL814059,CHEMBL1127530,CHEMBL48085,IC50,nM,130000.0,IC50,uM,130.0
185100,CHEMBL677389,CHEMBL1130030,CHEMBL38199,IC50,nM,3.7,IC50,nM,3.7
185101,CHEMBL676156,CHEMBL1130030,CHEMBL38199,IC50,nM,192.0,IC50,nM,192.0
186628,CHEMBL674106,CHEMBL1146682,CHEMBL553,IC50,nM,1.0,IC50,uM,0.001
186630,CHEMBL674106,CHEMBL1146682,CHEMBL939,IC50,nM,1.0,IC50,uM,0.001
187807,CHEMBL677389,CHEMBL1130030,CHEMBL29197,IC50,nM,0.025,IC50,nM,0.025
189000,CHEMBL677389,CHEMBL1130030,CHEMBL287007,IC50,nM,2.6,IC50,nM,2.6
189001,CHEMBL676156,CHEMBL1130030,CHEMBL287007,IC50,nM,9.7,IC50,nM,9.7
189002,CHEMBL677389,CHEMBL1130030,CHEMBL37346,IC50,nM,5500.0,IC50,nM,5500.0
189003,CHEMBL677389,CHEMBL1130030,CHEMBL39563,IC50,nM,100000.0,IC50,nM,100000.0
189082,CHEMBL674106,CHEMBL1146682,CHEMBL15346,IC50,nM,74.0,IC50,nM,74.0
189084,CHEMBL674106,CHEMBL1146682,CHEMBL15202,IC50,nM,68.0,IC50,nM,68.0
190221,CHEMBL674106,CHEMBL1146682,CHEMBL554,IC50,nM,10.0,IC50,uM,0.01
191433,CHEMBL677389,CHEMBL1130030,CHEMBL36819,IC50,nM,53.0,IC50,nM,53.0
191434,CHEMBL676156,CHEMBL1130030,CHEMBL36819,IC50,nM,1196.0,IC50,nM,1196.0
191435,CHEMBL677389,CHEMBL1130030,CHEMBL40130,IC50,nM,3.7,IC50,nM,3.7
191436,CHEMBL676156,CHEMBL1130030,CHEMBL40130,IC50,nM,16.0,IC50,nM,16.0
191437,CHEMBL677389,CHEMBL1130030,CHEMBL35820,IC50,nM,0.006,IC50,nM,0.006
191495,CHEMBL674106,CHEMBL1146682,CHEMBL14627,IC50,nM,74.0,IC50,nM,74.0
192570,CHEMBL677389,CHEMBL1130030,CHEMBL290096,IC50,nM,27.0,IC50,nM,27.0
192571,CHEMBL677389,CHEMBL1130030,CHEMBL289787,IC50,nM,10000.0,IC50,nM,10000.0
193127,CHEMBL814059,CHEMBL1127530,CHEMBL45564,IC50,nM,300000.0,IC50,uM,300.0
196098,CHEMBL677389,CHEMBL1130030,CHEMBL37099,IC50,nM,10000.0,IC50,nM,10000.0
198300,CHEMBL674106,CHEMBL1146682,CHEMBL460731,IC50,nM,20.0,IC50,nM,20.0
198302,CHEMBL690547,CHEMBL1146682,CHEMBL460731,IC50,nM,71.0,IC50,uM,0.071
198799,CHEMBL676234,CHEMBL1127530,CHEMBL50,IC50,nM,190000.0,IC50,uM,190.0
199602,CHEMBL677389,CHEMBL1130030,CHEMBL37543,IC50,nM,12.0,IC50,nM,12.0
199603,CHEMBL676156,CHEMBL1130030,CHEMBL37543,IC50,nM,318.0,IC50,nM,318.0
199604,CHEMBL677389,CHEMBL1130030,CHEMBL287289,IC50,nM,21.0,IC50,nM,21.0
199605,CHEMBL676156,CHEMBL1130030,CHEMBL287289,IC50,nM,230.0,IC50,nM,230.0
199646,CHEMBL674106,CHEMBL1146682,CHEMBL514436,IC50,nM,27.0,IC50,nM,27.0
200768,CHEMBL677389,CHEMBL1130030,CHEMBL39320,IC50,nM,0.37,IC50,nM,0.37
200769,CHEMBL676156,CHEMBL1130030,CHEMBL39320,IC50,nM,13.0,IC50,nM,13.0
200770,CHEMBL677389,CHEMBL1130030,CHEMBL289162,IC50,nM,5.1,IC50,nM,5.1
200771,CHEMBL676156,CHEMBL1130030,CHEMBL289162,IC50,nM,1780.0,IC50,nM,1780.0
200875,CHEMBL674106,CHEMBL1146682,CHEMBL14952,IC50,nM,104.0,IC50,nM,104.0
202120,CHEMBL677389,CHEMBL1130030,CHEMBL37373,IC50,nM,41.0,IC50,nM,41.0
202121,CHEMBL676156,CHEMBL1130030,CHEMBL37373,IC50,nM,145.0,IC50,nM,145.0
202122,CHEMBL677389,CHEMBL1130030,CHEMBL39715,IC50,nM,3.4,IC50,nM,3.4
202123,CHEMBL676156,CHEMBL1130030,CHEMBL39715,IC50,nM,9.6,IC50,nM,9.6
202124,CHEMBL677389,CHEMBL1130030,CHEMBL289213,IC50,nM,0.72,IC50,nM,0.72
202125,CHEMBL676156,CHEMBL1130030,CHEMBL289213,IC50,nM,584.0,IC50,nM,584.0
203323,CHEMBL674106,CHEMBL1146682,CHEMBL273789,IC50,nM,263.0,IC50,nM,263.0
203325,CHEMBL674106,CHEMBL1146682,CHEMBL517907,IC50,nM,11.0,IC50,nM,11.0
203327,CHEMBL690547,CHEMBL1146682,CHEMBL517907,IC50,nM,45.0,IC50,uM,0.045
203329,CHEMBL674106,CHEMBL1146682,CHEMBL460732,IC50,nM,93.0,IC50,nM,93.0
204578,CHEMBL674106,CHEMBL1146682,CHEMBL540701,IC50,nM,79.0,IC50,nM,79.0
205655,CHEMBL677389,CHEMBL1130030,CHEMBL287832,IC50,nM,40.0,IC50,nM,40.0
205656,CHEMBL676156,CHEMBL1130030,CHEMBL287832,IC50,nM,262.0,IC50,nM,262.0
208007,CHEMBL677389,CHEMBL1130030,CHEMBL39337,IC50,nM,0.44,IC50,nM,0.44
208008,CHEMBL676156,CHEMBL1130030,CHEMBL39337,IC50,nM,20.0,IC50,nM,20.0
208009,CHEMBL676158,CHEMBL1130030,CHEMBL39337,IC50,nM,0.44,IC50,nM,0.44
208010,CHEMBL677389,CHEMBL1130030,CHEMBL40734,IC50,nM,0.44,IC50,nM,0.44
208011,CHEMBL676156,CHEMBL1130030,CHEMBL40734,IC50,nM,22.0,IC50,nM,22.0
208012,CHEMBL676158,CHEMBL1130030,CHEMBL40734,IC50,nM,0.44,IC50,nM,0.44
209193,CHEMBL677389,CHEMBL1130030,CHEMBL39811,IC50,nM,7.5,IC50,nM,7.5
209194,CHEMBL676156,CHEMBL1130030,CHEMBL39811,IC50,nM,81.0,IC50,nM,81.0
210398,CHEMBL677389,CHEMBL1130030,CHEMBL36727,IC50,nM,0.8,IC50,nM,0.8
210399,CHEMBL676156,CHEMBL1130030,CHEMBL36727,IC50,nM,22.0,IC50,nM,22.0
210400,CHEMBL677389,CHEMBL1130030,CHEMBL39355,IC50,nM,8.8,IC50,nM,8.8
210401,CHEMBL676156,CHEMBL1130030,CHEMBL39355,IC50,nM,77.0,IC50,nM,77.0
210448,CHEMBL674106,CHEMBL1146682,CHEMBL493428,IC50,nM,24.0,IC50,nM,24.0
210450,CHEMBL690547,CHEMBL1146682,CHEMBL493428,IC50,nM,630.0,IC50,uM,0.63
213204,CHEMBL814059,CHEMBL1127530,CHEMBL44227,IC50,nM,130000.0,IC50,uM,130.0
214991,CHEMBL677389,CHEMBL1130030,CHEMBL289959,IC50,nM,346.0,IC50,nM,346.0
215556,CHEMBL814060,CHEMBL1127530,CHEMBL47966,IC50,nM,58000.0,IC50,uM,58.0
216291,CHEMBL674106,CHEMBL1146682,CHEMBL14874,IC50,nM,830.0,IC50,nM,830.0
218693,CHEMBL677389,CHEMBL1130030,CHEMBL416611,IC50,nM,1.6,IC50,nM,1.6
218694,CHEMBL676156,CHEMBL1130030,CHEMBL416611,IC50,nM,49.0,IC50,nM,49.0
219940,CHEMBL677389,CHEMBL1130030,CHEMBL36967,IC50,nM,4.8,IC50,nM,4.8
219941,CHEMBL676156,CHEMBL1130030,CHEMBL36967,IC50,nM,9.6,IC50,nM,9.6
220991,CHEMBL677389,CHEMBL1130030,CHEMBL36164,IC50,nM,3.5,IC50,nM,3.5
220992,CHEMBL676156,CHEMBL1130030,CHEMBL36164,IC50,nM,135.0,IC50,nM,135.0
224609,CHEMBL873605,CHEMBL1133502,CHEMBL428690,IC50,nM,22000.0,IC50,uM,22.0
224620,CHEMBL873605,CHEMBL1133502,CHEMBL133498,IC50,nM,50000.0,IC50,uM,50.0
229600,CHEMBL873605,CHEMBL1133502,CHEMBL334881,IC50,nM,50000.0,IC50,uM,50.0
244114,CHEMBL873605,CHEMBL1133502,CHEMBL1242973,IC50,nM,590000.0,IC50,uM,590.0
257864,CHEMBL873605,CHEMBL1133502,CHEMBL280074,IC50,nM,440000.0,IC50,uM,440.0
265169,CHEMBL677890,CHEMBL1127758,CHEMBL338448,IC50,nM,1900.0,IC50,uM,1.9
266495,CHEMBL677890,CHEMBL1127758,CHEMBL131715,IC50,nM,7000.0,IC50,uM,7.0
266500,CHEMBL677890,CHEMBL1127758,CHEMBL435809,IC50,nM,110.0,IC50,uM,0.11
271226,CHEMBL675521,CHEMBL1130094,CHEMBL57323,IC50,nM,610.0,IC50,uM,0.61
271231,CHEMBL675521,CHEMBL1130094,CHEMBL57347,IC50,nM,150.0,IC50,uM,0.15
271238,CHEMBL675521,CHEMBL1130094,CHEMBL75188,IC50,nM,7000.0,IC50,uM,7.0
271592,CHEMBL677890,CHEMBL1127758,CHEMBL131020,IC50,nM,1100.0,IC50,uM,1.1
271596,CHEMBL677890,CHEMBL1127758,CHEMBL131590,IC50,nM,4700.0,IC50,uM,4.7
272862,CHEMBL680015,CHEMBL1136583,CHEMBL160846,IC50,nM,8.0,IC50,uM,0.008
272864,CHEMBL879468,CHEMBL1136583,CHEMBL160846,IC50,nM,230.0,IC50,uM,0.23
273532,CHEMBL675520,CHEMBL1125830,CHEMBL26001,IC50,nM,250000.0,IC50,uM,250.0
274013,CHEMBL677890,CHEMBL1127758,CHEMBL444337,IC50,nM,1300.0,IC50,uM,1.3
274082,CHEMBL680015,CHEMBL1136583,CHEMBL422347,IC50,nM,82.0,IC50,uM,0.082
274084,CHEMBL879468,CHEMBL1136583,CHEMBL422347,IC50,nM,1600.0,IC50,uM,1.6
274423,CHEMBL688553,CHEMBL1134331,CHEMBL77030,IC50,nM,7000.0,IC50,uM,7.0
275168,CHEMBL677890,CHEMBL1127758,CHEMBL131426,IC50,nM,1100.0,IC50,uM,1.1
275243,CHEMBL680015,CHEMBL1136583,CHEMBL160303,IC50,nM,71.0,IC50,uM,0.071
